Comp_ID  91 91 92 93 94 95 96 97 98 99 100 101 103 104 108 165 168 169 170 171 172 173 175 176 177 263 266 328 331 332 333 334 335 336 337 338 339 341 343 344 368 372 434 435 436 437 438 439 440 441 442 443 444 445 446 469 470 473 492 493 494 497 498 499 501
ZINC000004344243  -0.0760 -0.1960 -0.2060 -0.2725 -10.6444 -2.4691 -0.3457 -12.3155 -0.0714 0.0300 -0.3461 -0.0070 0.0340 0.0000 -0.0314 -0.4118 -2.1111 -0.2783 -0.1330 -3.5110 -0.7561 -0.0440 -3.3987 -0.1483 -0.0470 -0.0340 -0.0330 -0.0260 -0.0400 -0.0730 -0.3185 -3.1442 -2.3966 -0.8900 -0.4834 -0.3055 -2.5882 -0.4454 -0.0630 -0.1808 -0.0270 -0.2543 -0.3299 -0.1120 -0.2870 -7.9501 -3.0183 -0.1774 -0.1694 -2.3544 -1.6577 -0.1547 -0.0930 -0.4371 -0.0532 -0.0300 -0.2343 -0.0200 -0.1100 -0.0380 -0.0450 -0.0080 -0.0040 -0.0730 0.0000
ZINC000170619348  -0.0010 -0.0230 -0.0070 -0.0660 -2.6242 -0.4330 -0.0870 -6.8133 -0.0311 -0.5181 -0.2366 -0.0820 -1.0832 -0.0220 -0.0850 -0.1621 -1.5499 -0.1548 -0.1940 -4.9059 -1.4557 -0.6182 -3.6376 -0.5934 -0.0144 -0.0723 -0.0460 0.0776 -0.2956 0.0130 -0.0780 -4.2424 -0.8561 -0.1900 -0.5591 0.0000 -2.0956 -0.8399 -0.0280 -0.0540 0.0530 -0.0520 -0.0150 0.0180 -0.0530 -0.9773 -1.7171 -0.1244 -0.5796 -3.4715 -1.7186 -0.1110 -0.1050 -0.2103 -0.0520 -0.0180 -0.0928 -0.0390 -0.9772 -0.1010 -0.0980 -0.0210 -0.0040 -0.2177 -0.0020
ZINC000182466173  -0.0020 -0.0230 -0.0250 -0.0150 -3.5520 -0.7575 0.0080 -14.0897 -0.0590 0.0653 -0.3394 -0.0180 -0.0570 -0.0060 -0.1464 -0.1242 -0.9682 -0.1819 -0.0830 -4.0290 -1.3757 -0.8452 -2.5733 -0.6555 -0.0306 -0.0560 -0.0420 -0.0430 -0.1590 -0.0740 -0.2600 -1.5056 -2.0409 -0.2400 -0.4131 -0.2030 -4.5678 -0.3995 -0.0410 -0.0620 -0.0050 -0.0210 -0.0283 -0.0300 -0.0830 -1.9945 -1.5832 -0.1289 -0.1578 -2.1439 -1.3399 -0.0850 -0.0080 -0.2139 -0.0400 -0.0160 -0.0656 -0.0300 -0.6760 -0.0740 -0.2697 -0.1423 0.0120 -0.3099 0.0010
ZINC000269761690  -0.0090 -0.0310 -0.0320 -0.0440 -3.2109 -0.5605 0.0160 -10.4596 -0.0750 0.0770 -0.2340 -0.0140 -0.3959 -0.0040 -0.1135 -0.1663 -1.2553 -0.1702 -0.1670 -4.5375 -0.9637 -0.3300 -2.1632 -0.1864 -0.0110 -0.0410 -0.0450 -0.0510 -0.1040 -0.0470 -0.2463 -6.4624 -0.9330 -0.1070 -0.4082 -0.1360 -2.8027 -0.2534 -0.0270 -0.0490 -0.0090 -0.0730 0.0047 0.0080 -0.1090 -2.3259 -2.2272 -0.1298 -0.2962 -2.5292 -1.3313 -0.0970 -0.0300 -0.1245 -0.0260 -0.0130 -0.0474 -0.1020 -1.6050 -0.1594 -1.5179 -1.0568 -0.0910 -1.1975 -0.0100
ZINC000273148295  -0.0580 -0.0730 -0.0970 -0.2080 -6.6127 -1.2243 -0.4544 -4.2900 -0.1261 -0.0084 0.0014 -0.0050 0.0090 -0.0020 -0.1348 -0.1873 -1.6264 -0.1924 -0.1490 -3.7754 -1.2147 -0.1180 -2.6511 -0.2138 -0.0216 -0.0460 -0.0310 -0.0600 -0.0480 -0.1070 -1.4345 -0.7758 -0.4088 0.1864 0.8709 -0.5361 -3.4404 -0.6268 -0.0730 -0.0693 -0.0010 -0.2423 -0.4327 -0.1070 -0.2550 -4.8351 -2.7335 -0.0840 -0.1015 -2.8273 -1.5405 -0.1120 -0.0540 -0.2109 -0.0320 -0.0180 -0.0872 -0.0400 -0.0970 -0.0340 -0.0360 -0.0130 -0.0070 -0.0808 0.0000
ZINC000279319971  -0.0080 -0.0370 -0.0630 -0.0260 -4.2586 -0.7966 -0.0422 -3.8405 -0.1730 -0.2914 -0.4662 -0.0650 -0.7612 -0.0070 -0.1195 -0.1015 3.2047 -0.1575 -0.1180 -3.9826 -0.8387 -0.1330 -2.4107 -0.1776 -0.0070 -0.0360 -0.0720 -0.3330 -0.8893 -0.0960 -0.6848 53.6137 -2.5982 0.0728 0.1713 -0.5190 -3.7567 -0.3696 -0.0250 -0.0610 -0.0690 -0.0430 -0.0907 -0.0060 -0.0280 -1.5543 -1.9130 -0.1310 -0.3499 -3.0954 -1.1495 -0.1180 -0.0730 -0.2189 -0.0270 -0.0100 -0.0415 -0.0340 -0.3330 -0.0920 -0.1550 -0.0890 -0.0450 0.1093 -0.0100
ZINC000279775158  -0.0330 -0.0610 -0.0790 -0.1480 -7.2519 -1.7097 0.0998 -12.7290 0.0040 0.1768 -0.3924 -0.0130 0.0540 -0.0020 -0.0850 -0.1689 -0.4549 -0.0450 -0.0750 -3.6243 -0.5921 -0.5336 -4.6602 -0.4253 -0.0050 -0.0300 -0.0380 0.0120 -0.0340 -0.0070 -0.2077 -3.1328 -1.5705 -0.6977 -0.5037 -0.3846 -3.1933 -0.3253 -0.1040 -0.1030 -0.0130 -0.2390 -0.3337 -0.1060 -0.1970 -4.2370 -1.5934 -0.0270 0.0777 -0.5824 -0.5036 -0.0620 0.0050 -0.0479 -0.0170 -0.0070 -0.0090 -0.0310 -0.2180 -0.0690 -0.4833 -0.1701 -0.0230 -1.1556 -0.0040
ZINC000294308141  -0.0520 -0.1420 -0.1210 -0.0256 -8.7170 -1.6206 -0.3049 -3.6365 -0.1310 0.0000 -0.2695 -0.0010 0.0050 -0.0020 -0.0880 -0.0716 -0.9668 -0.1662 -0.1540 -4.0276 -1.1878 -0.0969 -2.8025 -0.3183 -0.0130 -0.0510 -0.0350 -0.0580 -0.0680 -0.0900 -0.9516 -3.8899 -2.1069 -0.7142 -0.8232 -0.5101 -2.6620 -0.0072 -0.0580 -0.1103 -0.0140 -0.0450 -0.0379 0.0100 -0.1230 -4.0918 -2.3258 -0.1044 -0.1808 -2.8155 -1.6062 -0.0920 -0.0240 -0.1626 -0.0330 -0.0170 -0.0694 -0.0410 -0.1160 -0.0410 -0.1678 -0.1038 -0.0220 -0.0348 -0.0030
ZINC000297516685  -0.0410 -0.1240 -0.1801 -0.1176 -7.1575 -1.5474 -0.4478 -5.0862 -0.2080 -0.2821 -5.3953 -0.0090 -0.0510 -0.0040 -0.1156 -0.3483 -2.9534 -0.3275 -0.1040 -3.6611 -0.9312 -0.1050 -3.1072 -0.1907 -0.0472 -0.0441 -0.0310 -0.0030 -0.0140 -0.0260 -0.1623 -1.7521 -2.4103 -0.5560 -0.6436 -0.1984 -3.0782 -0.6485 -0.0610 -0.6142 -0.1210 -0.0980 0.0692 0.0120 -0.1450 -7.4278 -3.5543 -0.1948 -0.2331 -2.3886 -1.8669 -0.1360 -0.0810 -0.2232 -0.0240 -0.0290 -0.1760 -0.0240 -0.1020 -0.0380 -0.0360 -0.0100 -0.0050 -0.0750 -0.0010
