Comp_ID  1 1 4 61 65 68 69 72 73 78 88 89 90 91 92 93 94 95 96 97 98 99 100 143 163 164 165 166 167 172 173 176 177 180 181 380 384 387 388 391 392 405 408 409 411 412 413 415
ZINC000008701009  0.0000 0.0000 -0.0700 -0.6564 -0.0550 -0.0797 -0.0230 -0.0030 -0.0030 -0.8767 -0.8959 -0.0350 -0.1190 -1.4746 -3.8756 -0.0695 -0.2210 -2.8955 -0.6947 0.0240 -0.0440 -0.1284 -0.2961 -0.0050 -0.0250 -0.0280 -1.5446 -0.0690 -0.7172 -0.2340 -1.3306 -0.6810 -0.8966 -0.1102 -0.0200 -1.2808 -2.4120 -2.4871 -0.7230 -0.0180 -0.0040 -0.0610 -0.0170 -0.0400 -2.0520 -0.0050 -0.0279 -2.4615
ZINC000043561493  0.0000 0.0000 -0.0680 -0.2496 -0.0380 -0.0297 -0.0370 -0.0210 -0.0160 -1.1459 -1.0279 0.0066 -0.1570 -1.8556 -2.3012 -0.0844 -0.2920 -3.8428 -0.6332 0.0113 -0.0840 -0.6903 -0.1325 -0.0120 -0.0946 -0.4003 -3.7922 -0.0500 -0.0082 -0.0310 -0.2596 0.1020 -1.0497 -0.3341 -0.3795 -2.7978 -2.9025 -1.4441 -0.2753 0.0180 -0.0180 -0.4813 -0.0530 -0.0430 -2.3213 -0.0230 -0.1307 -1.8010
ZINC000069841447  0.0000 0.0000 -0.0360 -0.0400 -0.0060 0.0000 -0.0030 -0.0050 -0.0010 -0.0170 -0.0770 -0.0600 -0.0420 -0.4278 -2.6478 -0.2554 -0.1600 -2.6752 -3.8582 -0.0660 -0.1640 -0.3754 -0.4277 -0.0030 -0.0050 -0.0180 -1.1054 -0.1155 -0.5546 -0.1320 -3.7174 0.0452 -2.3188 -1.0844 -1.0078 -1.2579 -1.4743 -2.4669 -1.1033 0.0150 -0.0030 -0.0240 -0.0030 -0.0380 -0.9978 -0.0070 -0.0567 -0.0888
ZINC000093063788  -1.2787 -0.7908 -0.0170 -0.3411 -0.2555 -2.1240 -0.9892 -0.8162 -0.1680 -2.7210 -0.8474 -0.0360 -0.0350 -0.9094 -0.1004 -0.0110 -0.0150 -0.0180 -0.0050 0.0000 -0.0010 -0.0030 -0.0060 -0.1410 -1.3134 -3.5572 -2.1620 -0.0500 -0.0140 -0.0160 -0.0040 -0.0030 -0.0020 -0.0030 -0.0030 -0.0310 -0.6490 -0.0190 -0.0950 -0.0050 -1.1255 -1.4426 -2.6518 -0.0640 -2.6585 -0.2499 -0.0270 -0.2573
ZINC000250872923  0.0080 -0.0010 -0.0180 -0.0784 0.0110 -0.1213 0.0070 -0.0590 -0.0080 -0.5861 -0.7130 -0.1850 0.1080 -3.4424 -4.9251 -0.2720 0.2120 -2.4913 -1.5807 -0.1640 0.0320 -0.1550 -0.1515 -0.0040 -0.0150 0.1150 -2.1815 -0.0580 -0.3194 -0.1295 -2.2224 -0.7132 -0.7665 -0.4871 -0.1329 -2.6248 -2.5522 -2.3154 -0.8166 -0.0350 -0.0040 -0.0960 -0.0280 0.0380 -1.7087 -0.1570 0.2516 -2.0973
ZINC000301627464  -0.0020 0.0000 -0.0420 -0.2683 -0.1783 -1.1317 -1.5112 -0.0557 -0.1447 -0.7494 -0.8254 -0.0190 -0.1350 -2.6123 -3.2005 -0.1816 -0.0511 -0.9954 -1.2944 -0.0340 -0.0140 -0.2350 -0.0866 -0.0330 -1.4312 -1.1576 -3.3973 -0.0460 -0.2022 -0.0530 -0.3597 -0.1087 -0.7741 -0.1134 -0.0301 -1.3004 -2.2640 -1.1519 -0.6054 0.0070 -0.0260 -0.1030 -0.2203 -0.0860 -2.5268 -0.0898 -0.0490 -1.3033
ZINC000486979245  -0.0070 -0.0100 -0.0430 -0.2862 -0.0530 -0.3200 -0.4829 0.0160 -0.0410 -1.5603 -0.9002 -0.0140 -0.1170 -2.8759 -3.8253 -0.1570 -0.0130 -0.8160 -0.7450 -0.0330 -0.0160 -0.1722 -0.1520 -0.0520 -0.2970 -1.3393 -4.4105 -0.0520 -0.1841 -0.0820 -0.7526 -0.2463 -0.7806 -0.1193 -0.0220 -1.1036 -3.0119 -1.5939 -1.2568 -0.0010 -0.0490 -0.3482 -0.3018 -0.0590 -2.7380 -0.0580 -0.0450 -1.3424
ZINC000721196064  -0.0010 0.0000 -0.0460 -0.0820 -0.0080 -0.0130 -0.0050 0.0000 -0.0040 -0.0860 -0.5592 -0.0490 -0.0550 -1.4437 -3.4349 -0.1464 -0.1841 -3.5443 -2.2063 -0.0641 -0.0607 -0.8619 -0.1013 -0.0020 -0.0110 -0.0380 -1.0193 -0.1287 -0.3819 -0.0994 -1.5716 -0.1146 -1.7171 -0.7502 -0.4063 -2.4387 -1.5327 -1.7230 -0.2557 0.0210 -0.0030 -0.0210 -0.0050 -0.0560 -1.3675 0.0040 -0.1298 -0.1313
ZINC000925721190  0.0010 -0.0010 -0.0690 -0.3813 -0.0240 -0.6476 -0.5437 -0.8742 -0.0710 -2.3030 -0.9943 -0.0420 -0.1370 -2.6038 -1.6666 -0.0790 -0.1190 -1.2553 -0.1263 -0.0040 -0.0110 -0.0410 -0.0360 -0.0500 -0.3053 -0.5488 -2.8897 -0.0410 -0.1678 -0.0450 -0.1263 -0.0701 -0.1069 -0.0380 -0.0150 -1.2892 -2.4185 -1.1538 -0.7897 -0.0040 -0.4413 -1.0482 -0.2243 -0.0990 -2.7253 -0.1390 -0.1480 -2.8720
