Comp_ID  65 65 77 78 79 80 81 82 83 85 86 132 135 136 139 145 162 163 164 167 170 171 172 173 174 175 176 177 178 210 211 212 213 214 215 216 218 219 220 221 222 223 225 226 230 231 233 234 235 236 237 238 239 240
ZINCkN000000yyUh  -1.0409 0.1640 -10.2922 -0.1510 -0.0390 -3.0527 -0.4930 -0.0530 -0.7664 -0.0730 -0.1109 -0.0200 -0.0040 -0.0800 -0.0110 -0.0350 -0.0210 -0.7405 -1.0920 -1.9179 -0.0760 -0.0340 -0.7996 -2.9717 -0.0280 -0.0410 -0.6551 -0.0687 -0.0300 -0.4167 -0.0430 -0.0220 -0.5747 -3.5898 -0.0280 -3.1787 -0.1973 -0.0260 -0.0020 -3.2553 -0.0460 -0.0240 -0.0120 -0.1590 -0.0960 0.0270 -15.2102 -0.2032 -0.0250 -0.8694 -1.4444 -0.0390 -0.0330 -0.4498
ZINClA000002pwTN  -0.3427 0.1950 -4.8480 -0.0930 0.0040 -2.5613 -0.0639 -0.0240 -0.2794 -0.0230 -0.0170 -0.0080 -0.0100 -0.0620 -0.0140 -0.0460 -0.0500 -1.4245 -1.5390 -2.6298 -0.0790 -0.0180 -0.1244 -2.8131 -0.0410 -0.0140 -0.1253 -0.1099 -0.0370 -1.7239 -0.0840 -0.0310 -0.9010 -2.2806 -0.0690 -0.1588 -0.2595 -0.0240 -0.0120 -6.0743 -0.0510 -0.0280 -0.0330 -0.6717 -0.1120 0.0050 -19.4776 -0.1890 -0.0290 -1.6232 -2.1821 -0.0910 -0.0469 -0.7203
ZINClC000002MBQJ  -0.3720 0.1646 -4.9844 -0.2141 -0.0360 -2.6486 -1.1254 -0.0975 -1.1538 -0.1181 -0.2678 -0.0300 -0.0180 -0.0807 -0.0060 -0.0140 -0.0070 -0.0830 -0.0270 -1.4154 -0.0610 -0.0380 -1.6698 -2.3159 -0.0510 -0.0590 -1.2741 -0.1110 -0.0161 -1.7003 -0.1317 -0.0600 -1.6424 -4.9101 -0.0660 -0.8213 -0.4964 -0.0210 -0.0300 -1.7804 -0.0060 -0.0120 -0.0040 -0.0770 -0.0740 -0.1256 -18.7392 -0.1650 -0.0470 -1.7979 -1.2402 -0.0760 -0.0070 -0.4558
ZINClH000003A0k1  -0.5539 0.1786 -4.2535 -0.1170 0.0120 -2.4644 -0.0470 -0.0290 -0.2333 -0.0180 0.0070 -0.0060 -0.0240 -0.1466 -0.0280 -0.2158 -0.0190 -1.7065 -0.3103 -2.8224 -0.0690 -0.0070 -0.4193 -2.3012 -0.0580 -0.0020 -0.1223 -0.1388 -0.0686 -2.1503 -0.1480 0.0000 -0.6245 -4.0697 -0.0630 -0.2461 -0.1666 -0.0290 -0.0100 -5.6420 -0.1090 -0.0470 -0.0320 -0.8175 -0.1090 0.0262 -26.2074 -0.2049 -0.0765 -1.4834 -0.6139 -0.0540 -0.0250 -0.4707
ZINClI000003MXqT  -0.3782 -0.0480 -2.3787 -0.1060 -0.0670 -2.3345 -1.0759 -0.1105 -0.7933 -0.1460 -0.1626 -0.0220 -0.0150 -0.0660 -0.0050 -0.0080 -0.0050 -0.1680 -0.0480 -1.2004 -0.1040 -0.0360 -1.5945 -4.9619 -0.0680 -0.0350 -1.1240 -0.2422 -0.0340 -2.2371 -0.0930 -0.0580 -1.0545 -2.0361 -0.1302 -0.6043 -0.7675 -0.0340 -0.0020 -4.4710 -0.0170 -0.0100 -0.0060 -0.1150 -0.0520 -0.0894 -2.8034 -0.2257 -0.0540 -0.8728 -1.0653 -0.0640 -0.0600 -0.3773
ZINClP000001gDUO  -0.9351 0.0871 -8.4024 -0.1210 -0.0270 -3.5411 -0.2941 -0.0380 -0.3327 -0.0530 -0.0851 -0.0200 -0.0020 -0.0700 -0.0110 -0.0290 -0.0160 -0.7834 -1.1255 -2.3047 -0.0870 -0.0420 -0.9530 -3.8915 -0.0380 -0.0390 -0.7568 -0.2115 -0.0390 -1.3145 -0.0590 -0.0210 -0.4091 -2.4128 -0.0440 -3.5023 -0.4465 -0.0340 -0.0240 -4.1086 -0.0590 -0.0210 -0.0110 -0.1250 -0.0790 -0.0420 -12.6243 -0.1800 -0.0410 -0.8959 -1.4321 -0.0370 -0.0420 -0.4041
ZINClq0000009ITP  -0.1115 0.0160 -1.2743 -0.0150 -0.0120 -0.5979 -0.0500 -0.0110 -1.6110 -0.0280 -0.0260 -0.0110 0.0010 -0.0200 -0.0060 -0.0200 -0.0170 -0.3839 -0.3440 -1.4273 -0.0390 -0.0320 -0.1342 -2.8743 -0.0290 -0.0240 -0.2537 -0.0400 -0.0520 -1.4085 -0.0870 -0.0250 -0.9787 -3.7714 -0.1218 -0.7701 -0.2754 -0.0260 -0.0440 -5.1608 -0.0160 -0.0220 -0.0120 -0.2069 -0.0570 -0.0714 -15.8196 -0.0830 -0.0580 -1.9873 -0.6949 -0.0590 0.0110 -0.7216
ZINClr000000qzeg  -0.6485 0.3230 -9.0843 -0.2210 0.0090 -3.0402 -0.1032 -0.0370 -0.6039 -0.0300 -0.0320 -0.0060 -0.0330 -0.1092 -0.0110 -0.0320 -0.0220 -0.6534 -0.1120 -2.3546 -0.0980 -0.0090 -0.8756 -2.0680 -0.0280 -0.0220 -0.2616 -0.1259 -0.0549 -1.4550 -0.1223 -0.0240 -0.7600 -4.0173 -0.0340 -0.1210 -0.1313 -0.0140 -0.0530 -3.2130 -0.0040 -0.0020 -0.0110 -0.3194 -0.0240 -0.1610 -8.0942 -0.1471 -0.0474 -0.9332 -2.3838 -0.0980 -0.0010 -0.4190
ZINCmA000003uKpl  -0.8376 0.1489 -9.9025 -0.1790 0.0140 -3.1824 -0.3448 -0.0540 -0.3655 -0.0450 0.0047 -0.0070 -0.0280 -0.0820 -0.0040 -0.0200 -0.0170 -0.3927 -0.1577 -1.8675 -0.0780 -0.0120 -0.4728 -3.6840 -0.0640 -0.0060 -0.6540 -0.3309 -0.0480 -1.7471 -0.1540 -0.0120 -0.4949 -3.1910 -0.1103 -0.2764 -0.6844 -0.0230 -0.0590 -4.5830 -0.0240 -0.0130 -0.0090 -0.1080 -0.0640 -0.0800 -11.1327 -0.1340 -0.0620 -0.6873 -1.2927 -0.0340 -0.0250 -0.2212
