Comp_ID  17 17 20 21 22 23 24 25 26 27 28 29 30 31 32 43 46 47 49 50 51 53 54 56 58 59 65 66 68 69 70 71 72 73 74 75 76 77 80 81 102 103 105 106 107 108 109 110 111 114 118 143 144 145 146 147 148 149 150 151
ZINC000064804934  -0.1951 -0.0470 -0.3571 -0.1150 -0.0550 -2.7836 -2.1315 -0.1150 -0.1180 -3.3387 -22.3661 -0.1200 -0.1150 -0.0140 -0.0940 -2.3568 -1.3038 -0.9443 -4.6017 -0.0557 -0.0780 -0.3041 -0.4276 -0.0570 -0.8823 -0.0410 -1.0884 -0.0110 -0.5276 -1.1398 -0.0410 -0.0280 -6.0904 -0.0470 -0.0110 -0.0190 -0.8026 -0.0030 -0.1690 -0.0090 -0.1354 -0.0110 -0.0664 -0.9000 -0.0590 -0.0240 -0.7633 -1.4808 -0.8637 -0.0610 -0.0730 -0.0340 -0.0560 -1.9435 -4.1348 -0.0580 -0.0200 -6.9707 -0.1100 -0.0390
ZINC000074484650  -0.1506 -0.0570 -1.6486 -0.0630 -0.0400 -2.4195 -1.2226 -0.0830 0.0540 -0.3938 -13.4070 -0.1420 0.0090 -0.0180 -0.0370 -0.0941 -0.2899 -0.2645 -4.0586 -0.0470 -0.0540 -0.2453 -1.2344 -0.0020 -1.0971 -0.0340 -1.3453 -0.0110 -0.2835 -1.5198 -0.0310 -0.0040 -3.6385 -0.0430 -0.0060 -0.0110 -0.3434 -0.0030 -0.1130 -0.0060 -0.0650 -0.0080 -0.0120 -0.2280 -0.0390 -0.0130 -0.1670 -1.4471 -0.8346 -0.1200 -0.0912 -0.0540 -0.0640 -1.4106 -5.9906 -0.0850 0.0130 -6.0301 -0.1330 -0.0240
ZINC000076836015  -0.0490 -0.0350 -0.7662 -0.0550 -0.0570 -2.7904 -0.5776 -0.0840 -0.0850 -2.1994 -18.6285 -0.1200 -0.0880 -0.0160 -0.1057 -1.4754 -1.4295 -0.7140 -5.3488 -0.0700 -0.1040 -0.7116 -0.7646 -0.0510 -1.3824 -0.0130 -0.6388 -0.0060 0.0000 -0.6457 -0.0170 0.0000 -3.0989 -0.0240 -0.0030 -0.0050 -0.0780 -0.0020 -0.0440 -0.0050 -0.0100 -0.0060 -0.0080 -0.0655 -0.0140 -0.0130 -0.0100 -0.6156 -0.2683 -0.0770 -0.3183 -0.0600 -0.0550 -1.8663 -5.0687 -0.0860 -0.1000 -5.6415 -0.0770 -0.0160
ZINC000093013680  -0.0941 -0.0200 -0.5590 -0.0720 -0.0730 -3.4266 -1.0906 -0.0760 -0.0630 -2.1639 -16.3449 -0.0980 -0.0290 -0.0150 -0.0370 -0.7138 -0.4793 -0.5163 -4.2336 -0.0530 -0.0710 -0.0920 -1.2407 -0.0080 -0.7430 -0.0330 -1.0257 0.0010 -0.2052 -1.0331 -0.0220 0.0200 -3.5514 -0.0320 -0.0020 -0.0010 -0.2473 0.0000 -0.0840 -0.0050 -0.0500 -0.0060 -0.0110 -0.2637 -0.0330 0.0010 -0.2814 -1.3200 -0.7919 -0.0870 -0.1320 -0.0500 -0.0280 -1.8786 -5.9702 -0.0630 -0.0280 -5.8448 -0.0720 -0.0210
ZINC000115566238  0.0120 -0.0230 -1.3457 -0.0360 -0.0260 -2.3048 -0.5068 -0.0650 -0.0050 -1.8632 -17.3571 -0.1470 -0.0490 -0.0230 -0.0220 -0.1144 -0.4761 -0.1946 -3.7669 -0.0660 -0.0660 -0.1553 -0.8083 -0.0430 -1.5170 -0.0490 -1.2679 -0.0360 -1.3997 -1.6711 -0.0430 -0.0896 -2.3387 -0.0210 -0.0110 -0.0390 -0.5576 -0.0130 -0.0430 -0.0110 0.0050 -0.0120 -0.2487 -0.9677 -0.0350 -0.0320 -0.6835 -1.4801 -1.1464 -0.0450 -0.0750 -0.0040 -0.0260 -1.7434 -4.7773 -0.0410 -0.0740 -5.4127 -0.0530 -0.0360
ZINC000124982852  -0.0850 -0.0190 -1.5908 -0.0540 -0.0370 -1.5688 -0.8973 -0.0670 -0.0600 -1.5896 -6.7578 -0.1140 -0.0640 -0.0310 -0.0210 -0.0760 -0.3399 -0.0564 -2.8404 -0.0290 -0.0530 -0.0980 -0.1920 -0.1040 -1.3468 -0.0430 -1.0883 -0.0660 -0.5079 -1.4234 -0.0680 -0.4124 -4.0818 -0.0330 -0.0200 -0.0540 -1.0720 -0.0090 -0.0740 -0.0100 -0.0380 -0.0130 -0.2831 -0.5268 -0.0760 -0.0130 -1.4554 -1.4010 -1.0824 -0.0850 -0.1030 -0.0530 -0.0250 -1.2433 -5.5654 -0.0960 0.0040 -4.0839 -0.1470 -0.0260
ZINC000131303503  -0.0645 -0.0170 -1.1508 -0.0520 -0.0080 -1.5042 -0.7273 -0.0750 0.0220 -0.4948 -18.3014 -0.1420 -0.0220 -0.0130 -0.0100 -0.0150 -0.1075 -0.0180 -2.2159 -0.0410 -0.0470 -0.0630 -1.5588 -0.0230 -1.1451 -0.0560 -1.2821 -0.1239 -2.2327 -1.3643 -0.0700 -0.9890 -5.8875 -0.1030 -0.1410 -2.9868 -6.2216 -0.2477 -0.1380 -1.0302 -2.6010 -0.1280 -4.8128 -1.5914 -0.0479 -0.1640 -1.5122 -1.5562 -1.2131 -0.1137 -0.1539 -0.0500 -0.0070 -1.3966 -6.0767 -0.0790 -0.0220 -5.5704 -0.1240 -0.1040
ZINC000131571127  -0.2003 -0.0210 -0.4233 -0.0740 -0.0320 -2.5825 -1.1156 -0.0710 -0.0400 -2.5572 -14.2806 -0.0920 -0.0190 -0.0160 -0.0300 -0.1066 -0.3488 -0.1604 -3.4407 -0.0480 -0.0490 -0.1673 -0.1013 -0.0670 -0.8693 -0.0420 -0.5509 -0.0300 -1.1342 -1.2360 -0.0310 -0.0880 -4.3683 -0.0420 -0.0110 -0.0310 -0.9046 -0.0080 -0.1932 -0.0110 -0.2425 -0.0210 -0.4954 -1.1696 -0.0888 -0.0480 -0.1679 -1.9157 -0.7943 -0.0620 -0.1250 -0.0660 -0.0230 -2.7470 -3.4724 -0.0870 0.0360 -6.5361 -0.1270 -0.0430
ZINC000133991118  -0.0887 -0.0410 -1.1365 -0.0870 -0.0300 -2.2362 -1.0367 -0.1110 0.0100 -1.7998 -25.4778 -0.1550 -0.0110 0.0090 -0.0290 -1.1564 -0.9557 -0.6048 -4.8080 -0.0700 -0.0640 -0.1433 -1.1094 0.0450 -1.1945 -0.0460 -0.7297 -0.0410 -0.2523 -1.3301 -0.0630 -0.0752 -6.8685 -0.0540 -0.0100 -0.0180 -0.9670 -0.0050 -0.1585 -0.0080 -0.0566 -0.0100 -0.1650 -0.7211 -0.0490 -0.0190 -0.9131 -1.5988 -0.6602 -0.1100 -0.1430 -0.0680 -0.0200 -1.4422 -4.4845 -0.0760 -0.0230 -6.1345 -0.0540 -0.0610
